,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
111,9/1/2019 15:51:15,Dosen,> 40 th,Satria Bijaksana (FTTM),Sesuai dengan kriteria kekinian (Rektor 4.0),Good
113,9/1/2019 16:02:13,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
114,9/1/2019 16:06:49,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
115,9/1/2019 16:10:35,Alumni,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
116,9/1/2019 16:12:01,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
117,9/1/2019 16:12:27,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
118,9/1/2019 16:13:16,Mahasiswa,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
119,9/1/2019 16:15:31,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
120,9/1/2019 16:16:41,Mahasiswa,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
122,9/1/2019 16:17:40,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB semakin bersinar
123,9/1/2019 16:19:51,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,Mudah2an ITB tambah maju menjadi perguruan tinggi internasional
124,9/1/2019 16:21:24,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
125,9/1/2019 16:22:34,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,"Pak Acep Purqon, Ph.D ITB one"
126,9/1/2019 16:22:51,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk memajukan riset dan industri RI,Menjadi best Technology University di ASEAN
127,9/1/2019 16:23:38,Dosen,> 40 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,Itb dibwh 100 dunia
128,9/1/2019 16:24:07,Dosen,> 40 th,Sigit Puji Santosa (FTMD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB maju di tingkat Asia
129,9/1/2019 16:29:45,Dosen,25 - 40 th,Satria Bijaksana (FTTM),Kecerdasan dan keberanian utk kemajuan ITB,
132,9/1/2019 16:45:03,Pegawai / Tendik,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk meningkatkan ranking ITB,"
"
133,9/1/2019 16:45:49,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
134,9/1/2019 16:46:18,Umum,> 40 th,Deddy Kurniadi (FTI-TF),Muda dan berenergi,Semoga ITB tambah sukses dan maju dalam bidang teknologi untuk mengikuti jaman.
135,9/1/2019 16:46:55,Alumni,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
136,9/1/2019 16:51:35,Dosen,> 40 th,Sigit Puji Santosa (FTMD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri","ITB yang mensejahterakan dosen dan tenaga pendidikan, modern dan slim dalam pengelolaan, maju dalam riset dan kerjasama industri serta univ luar negeri"
137,9/1/2019 16:51:44,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
138,9/1/2019 16:58:34,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Membuat itb menjadi lebih baik
139,9/1/2019 17:03:39,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB semakin ada untuk bangsa
140,9/1/2019 17:10:29,Alumni,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),"Memberikan pengaruh yang lebih besar untuk perkembangan pendidikan di ITB, kolaborasi penelitian Internasional."
142,9/1/2019 17:15:06,Mahasiswa,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
143,9/1/2019 17:17:35,Umum,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Tambah Maju ITB
144,9/1/2019 17:18:29,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,"ITB akan lebih maju, dan para stake holder makin nyaman."
145,9/1/2019 17:18:30,Mahasiswa,< 25 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,
146,9/1/2019 17:19:21,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,ITB semakin mendunia
147,9/1/2019 17:19:23,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri","ITB KAMPUS TERBAIK INDONESIA, ASIA & DUNIA"
148,9/1/2019 17:21:57,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB MANTUL
149,9/1/2019 17:26:54,Pegawai / Tendik,> 40 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,
150,9/1/2019 17:27:18,Dosen,25 - 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,Semoga sikses ITB di mata Dunia
151,9/1/2019 17:28:36,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,ITB mampu meluluskan sarjana2 yg mempunyai kemampuan bersaing di percaturan global.
152,9/1/2019 17:32:54,Dosen,25 - 40 th,Satria Bijaksana (FTTM),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB harus menjadi world class university yang memiliki cita rasa lokal
153,9/1/2019 17:33:05,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
154,9/1/2019 17:33:05,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Ranking ITB naik dan Prof. Deddy mampu merawat Kebhinekaan
155,9/1/2019 17:37:03,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Prof Deddy terpilih ..
156,9/1/2019 17:39:03,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Semoga ITB semakin maju...
157,9/1/2019 17:39:45,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
158,9/1/2019 17:40:21,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga pak Deddy yg jadi...akan jadi momentum dahsyat mengembalikan kejayaan ITB
159,9/1/2019 17:42:34,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB memang butuh rektor yang mengerti anak muda juga
160,9/1/2019 17:43:18,Umum,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
161,9/1/2019 17:43:20,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),pak acep bisa terpilih karena merupakan pemimpin yang baik 
162,9/1/2019 17:45:33,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Keberhasilan dan prestasi,Semoga ITB menghasilkan lulusan yang berkualitas baik dibidang pekerjaan maupun usaha
163,9/1/2019 17:46:08,Mahasiswa,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga amanah
164,9/1/2019 17:47:15,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kecerdasan dan keberanian utk kemajuan ITB,ITB menjadi titik acuan teknologi terkini serta teknologi kerakyatan di Indonesia
166,9/1/2019 17:49:31,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Amin
167,9/1/2019 17:50:58,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Rektor yg berkah
168,9/1/2019 17:53:22,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB lebih millenial
169,9/1/2019 17:57:51,Alumni,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,Semoga pendidikan di ITB lebih baik kualitasnya dan peningkatan skill profesional untuk mahasiswanya sehingga alumni ITB akan menjadi SDA unggulan di dunia profesional
171,9/1/2019 18:01:37,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,itb menjadi perguruan tinggi yg terbaik
172,9/1/2019 18:02:08,Alumni,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
173,9/1/2019 18:03:25,Alumni,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
175,9/1/2019 18:06:10,Alumni,< 25 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB tidak komersil
176,9/1/2019 18:06:33,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,Semoga Pak Acep dapat membawa ITB lebih baik lagi & lebih harum lagi namanya di dunia 🙏
177,9/1/2019 18:07:50,Mahasiswa,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Keberhasilan dan prestasi,"Semoga prof mikrajuddin dapat memimpin ITB menjadi lebih unggul,  terdepan,  berprestasi dan berbudi"
178,9/1/2019 18:09:39,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Menang
179,9/1/2019 18:11:34,Umum,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Keberhasilan dan prestasi,"Menurut saya tolak ukur pemimpin adalah berdasarkan pengalaman kinerja yang baik dan unggul, maka saya yakin pilihan saya adalah yang terbaik dari yang terbaik"
180,9/1/2019 18:11:37,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Sesuai dengan kriteria kekinian (Rektor 4.0),
181,9/1/2019 18:11:57,Umum,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Keberhasilan dan prestasi,"Menurut saya tolak ukur pemimpin adalah berdasarkan pengalaman kinerja yang baik dan unggul, maka saya yakin pilihan saya adalah yang terbaik dari yang terbaik"
182,9/1/2019 18:19:18,Umum,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
183,9/1/2019 18:20:51,Alumni,25 - 40 th,Deddy Kurniadi (FTI-TF),Muda dan berenergi,"Siapapun rektor yg baru dapat menjalankan porgram sesuai dengan jaman. Harapan kecil saya mahasiswa bisa parkir di dalam kampus, mengingat kampus lokasinya cukup luas. Trims"
185,9/1/2019 18:27:39,Pegawai / Tendik,> 40 th,Suhono Harso Supangkat (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
186,9/1/2019 18:34:04,Mahasiswa,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri","tidak hanya berkolaborasi dengan afiliasi Luar Negeri, tapi juga merangkul Universitas Universitas di Indonesia untuk berkesempatan S2 atau S3 dengan beasiswa di ITB next day."
188,9/1/2019 18:42:51,Alumni,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
189,9/1/2019 18:44:02,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,semoga itb sukses
190,9/1/2019 18:44:16,Alumni,> 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
191,9/1/2019 18:44:56,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,ITB maju ditangan rektor muda. Aamiin
193,9/1/2019 18:49:46,Umum,> 40 th,Kuntoro Pinardi  (Konsultan),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
194,9/1/2019 18:57:41,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Sesuai dengan kriteria kekinian (Rektor 4.0),
195,9/1/2019 19:00:49,Alumni,> 40 th,Sigit Puji Santosa (FTMD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
196,9/1/2019 19:02:19,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
197,9/1/2019 19:02:57,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
198,9/1/2019 19:03:07,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
199,9/1/2019 19:28:29,Dosen,> 40 th,Suhono Harso Supangkat (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
200,9/1/2019 19:32:12,Dosen,> 40 th,Edwan Kardena (FTSL),Akhlak dan budi pekerti,Amin
203,9/1/2019 20:24:34,Alumni,> 40 th,Bambang Riyanto T (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
204,9/1/2019 20:35:40,Mahasiswa,> 40 th,Suhono Harso Supangkat (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Meningkatkan ITB di level internasional
205,9/1/2019 20:36:37,Umum,25 - 40 th,Bambang Riyanto T (STEI),Keberhasilan dan prestasi,Itb semakin maju
206,9/1/2019 20:39:39,Alumni,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
207,9/1/2019 20:55:01,Dosen,> 40 th,Bambang Riyanto T (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Rektor memperhatikan dan memperjuangkan karir dosen-dosen
211,9/1/2019 21:00:00,Dosen,> 40 th,Acep Purqon (FMIPA-FI),"Emansipasi, kesetaraan dan kebhinekaan",Kang Acep menang
213,9/1/2019 21:01:13,Dosen,> 40 th,Acep Purqon (FMIPA-FI),"Emansipasi, kesetaraan dan kebhinekaan",Kang Acep menang
214,9/1/2019 21:14:50,Alumni,25 - 40 th,Satria Bijaksana (FTTM),Muda dan berenergi,
215,9/1/2019 21:16:56,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Sesuai dengan kriteria kekinian (Rektor 4.0),
216,9/1/2019 21:32:04,Alumni,25 - 40 th,Daryono Hadi Tjahjono (SF),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
217,9/1/2019 21:41:29,Alumni,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
220,9/1/2019 22:43:19,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
221,9/1/2019 23:24:08,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
222,9/1/2019 23:25:18,Alumni,> 40 th,Sigit Puji Santosa (FTMD),Karakter kepemimpinan dan leadership,"Mas Sigit PS dgn kemampuan leadership, cerdas, berani dan mempunyai hubungan dgn komunitas global, akan membawa ITB lebih maju dari universitas2 bergengsi di luar negeri. Semoga."
223,9/1/2019 23:36:29,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
224,9/1/2019 23:51:14,Dosen,> 40 th,Suhono Harso Supangkat (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB semakin cerdas dan tanggas dalam mengatasi permasalahan saat ini dan waktu mendatang
227,9/2/2019 3:31:13,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
229,9/2/2019 6:02:06,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),"ITB harus dipimpin oleh orang muda yang energik, berahlaq mulia, punya jaringan yang luas baik di dalam dan luar negri dan kekinian"
230,9/2/2019 6:26:34,Pegawai / Tendik,> 40 th,Kuntoro Pinardi  (Konsultan),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
231,9/2/2019 6:27:06,Alumni,> 40 th,Kuntoro Pinardi  (Konsultan),Kapabilitas ybs utk memajukan riset dan industri RI,
232,9/2/2019 6:29:23,Mahasiswa,25 - 40 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
234,9/2/2019 6:45:21,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
235,9/2/2019 6:50:46,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga dgn terpilihnya bpk Acep Furqon dapat meningkatkan kuantitas dan kulaitas penelitian serta memajukan industri RI
236,9/2/2019 7:08:27,Dosen,25 - 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,
237,9/2/2019 7:52:45,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,ITB lebih berani dan ga cuma slogan
238,9/2/2019 8:03:20,Dosen,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
239,9/2/2019 8:03:25,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk meningkatkan ranking ITB,ITB makin menunjukkan kualitasnya sebagai universitas terbaik di dunia
240,9/2/2019 8:07:42,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
242,9/2/2019 8:17:50,Dosen,25 - 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,Semoga ITB semakin jaya
243,9/2/2019 8:20:13,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
245,9/2/2019 8:29:43,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Semoga pak Emir bisa terpilih dan mewujudkan ide2 baru untuk ITB 
246,9/2/2019 8:30:49,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
247,9/2/2019 8:32:17,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
248,9/2/2019 8:34:02,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga ITB naik  peringkat di tingkat dunia dan tetapi terbaik di Indonesia 
251,9/2/2019 8:36:39,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
252,9/2/2019 8:39:26,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,semoga dapat terpilih menjadi Rektor ITB
253,9/2/2019 8:39:46,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
257,9/2/2019 8:48:20,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
258,9/2/2019 8:57:06,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
259,9/2/2019 8:57:24,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
260,9/2/2019 9:19:50,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Semoga itb lebih berkembang menjadi institut yang mencatat banyak penemuan penemuan baru
261,9/2/2019 9:25:21,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),semoga bisa terpilih menjadi rektor baru dan bisa menjadi pemimpin untuk semua kalangan tentunya sesuai harapan masyarakat
262,9/2/2019 9:28:51,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Pak Emir bisa menjadi rektor ITB
263,9/2/2019 9:28:58,Dosen,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,ITB maju 
264,9/2/2019 9:29:46,Dosen,> 40 th,Deddy Kurniadi (FTI-TF),"Rektor yang netral, kebangsaan dan berprinsip NKRI harga mati",Rektor yang mampu mengembalikan ITB sebagai centre of excellent. 
265,9/2/2019 9:32:34,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
266,9/2/2019 9:36:51,Dosen,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
267,9/2/2019 9:37:17,Umum,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,Semoga amanah apabila beliau terpilih sebagai rektor
268,9/2/2019 9:39:53,Umum,> 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,"Pemimpin adalah yg memiliki visi misi besar, mampu bersama mengajak seluruh stakeholder utk maju bersama mencapai visi misi dan goal yg disepakati bersama. "
269,9/2/2019 9:42:42,Umum,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,"ITB menjadi Leader didalam perkembangan Teknologi dan Applied Teknologi di Indonesia, guna membaca Indonesia sukses tidak hanya dalam Revolution Industry 4.0 tapi beyond"
270,9/2/2019 9:43:28,Dosen,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
271,9/2/2019 9:48:12,Mahasiswa,25 - 40 th,Suhono Harso Supangkat (STEI),Kecerdasan dan keberanian utk kemajuan ITB,ITB menjadi lebih baik lagi
272,9/2/2019 9:48:36,Dosen,> 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
273,9/2/2019 9:50:53,Pegawai / Tendik,< 25 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
274,9/2/2019 9:52:24,Pegawai / Tendik,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
275,9/2/2019 9:52:59,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
276,9/2/2019 9:53:11,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Semoga terpilih dan amanah
277,9/2/2019 9:55:07,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Semoga terpilih dan amanah
278,9/2/2019 10:01:28,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
279,9/2/2019 10:01:43,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),"Emansipasi, kesetaraan dan kebhinekaan",Mau mendengar suara hari mahasiswa doktoral (selain SBM) supaya tidak tersiksa bathin bertahun2 he he he
280,9/2/2019 10:11:00,Pegawai / Tendik,25 - 40 th,Suhono Harso Supangkat (STEI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
281,9/2/2019 10:16:01,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
282,9/2/2019 10:19:50,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
283,9/2/2019 10:25:18,Dosen,> 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
284,9/2/2019 10:26:49,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
285,9/2/2019 10:28:12,Pegawai / Tendik,< 25 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
286,9/2/2019 10:33:37,Umum,> 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk meningkatkan ranking ITB,Terpilih dan Ide2 bagusnya dpt terlaksana diwujudkan 
287,9/2/2019 10:35:05,Umum,> 40 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB mampu menjadi lembaga pedidikan lokal untuk tujuan global
288,9/2/2019 10:38:51,Umum,> 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Membawa ITB memberikan lulusan terbaik bagi Indonesia.
289,9/2/2019 10:44:58,Umum,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,Semoga ITB bisa lebih membawa kemajuan bagi Indonesia. Aamiin
290,9/2/2019 11:02:59,Umum,> 40 th,Emir Mauludi Husni (STEI),Akhlak dan budi pekerti,ITB SELALU MENJADI YG TERDEPAN
291,9/2/2019 11:06:24,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
293,9/2/2019 11:09:46,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Emir Mauludi Husni
294,9/2/2019 11:10:20,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
295,9/2/2019 11:12:28,Umum,> 40 th,Emir Mauludi Husni (STEI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
296,9/2/2019 11:16:44,Mahasiswa,< 25 th,Miming Miharja (SAPPK-PL),Karakter kepemimpinan dan leadership,
297,9/2/2019 11:24:26,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
298,9/2/2019 11:33:29,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
301,9/2/2019 11:54:18,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
304,9/2/2019 12:23:26,Umum,> 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,ITB makin maju
305,9/2/2019 12:29:45,Alumni,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
306,9/2/2019 12:41:43,Mahasiswa,25 - 40 th,Bambang Riyanto T (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga rektor yang terpilih dapat menjadikan riset di ITB makin maju
307,9/2/2019 12:47:28,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,ITB dapat menjadi Universitas Top dunia atas dasar riset dan inovasi sehingga membuat pengajaran semakin hebat
308,9/2/2019 12:56:54,Pegawai / Tendik,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB lebih maju lagi. Manajemen organisasi lebih ditingkatkan lagi. 
309,9/2/2019 12:59:30,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Ranking ITB harus naik terus di level Asia / dunia
310,9/2/2019 13:00:14,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,ITB kembali ke khitahnya
311,9/2/2019 13:01:43,Dosen,> 40 th,Deddy Kurniadi (FTI-TF),Keberhasilan dan prestasi,
314,9/2/2019 13:22:17,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Saatnya Eititu menjadi Rektor 
